Price,Close,High,Low,Open,Volume,Daily_Return,Cumulative_Return
Ticker,^NDX,^NDX,^NDX,^NDX,^NDX,,
Date,,,,,,,
2010-02-09,1753.8399658203125,1768.5799560546875,1739.239990234375,1756.280029296875,2296420000,0.010928687219944555,0.9295807553983134
2010-02-10,1749.760009765625,1760.6099853515625,1738.4599609375,1752.4599609375,2059940000,-0.002326298940724114,0.9274182726717128
2010-02-11,1775.739990234375,1780.050048828125,1739.02001953125,1747.550048828125,2141260000,0.014847739303534446,0.9411883374096767
2010-02-12,1779.1099853515625,1783.699951171875,1756.6500244140625,1761.2900390625,2236180000,0.0018977976143583764,0.9429745223910747
2010-02-16,1802.06005859375,1802.47998046875,1782.72998046875,1792.9000244140625,2072850000,0.012899749555198126,0.9551386575668521
2010-02-17,1810.8599853515625,1811.199951171875,1799.25,1808.550048828125,2103530000,0.0048832594207095514,0.9598028474144993
2010-02-18,1823.3900146484375,1825.8199462890625,1806.760009765625,1809.010009765625,2076820000,0.006919380514359474,0.9664440885345259
2010-02-19,1823.3199462890625,1830.3800048828125,1813.0799560546875,1816.93994140625,2166660000,-3.84275217106822e-05,0.9664069504833316
2010-02-22,1817.6300048828125,1829.1800537109375,1811.52001953125,1828.68994140625,1976290000,-0.0031206489117998615,0.96339113368495
2010-02-23,1793.8199462890625,1817.9599609375,1786.4599609375,1815.4300537109375,2310910000,-0.013099507892028406,0.9507711839261338
2010-02-24,1812.510009765625,1819.5,1801.0400390625,1803.2900390625,2155810000,0.010419141294101042,0.9606774032298199
2010-02-25,1812.9100341796875,1815.93994140625,1781.1199951171875,1791.1500244140625,2300530000,0.00022070190614509322,0.9608894265639032
2010-02-26,1818.6800537109375,1822.199951171875,1804.0899658203125,1812.239990234375,2283430000,0.0031827390341854223,0.9639476868493642
2010-03-01,1846.4000244140625,1848.0999755859375,1826.6099853515625,1826.6199951171875,2504940000,0.015241807181292533,0.9786399916251751
2010-03-02,1851.2099609375,1862.6400146484375,1847.030029296875,1851.7900390625,2831870000,0.0026050349110908755,0.9811893829687484
2010-03-03,1851.5699462890625,1861.1500244140625,1846.219970703125,1854.7099609375,2603510000,0.0001944594936060806,0.9813801845592921
2010-03-04,1859.719970703125,1860.760009765625,1844.9200439453125,1852.699951171875,2186020000,0.00440168324745005,0.9856999092770462
2010-03-05,1888.56005859375,1889.6800537109375,1869.0999755859375,1871.6199951171875,2411880000,0.015507758342628852,1.0009859052684658
2010-03-08,1890.8900146484375,1894.75,1887.6600341796875,1888.0400390625,2312310000,0.0012337209209127842,1.0022208425213344
2010-03-09,1901.3800048828125,1911.3800048828125,1885.989990234375,1885.989990234375,2620360000,0.005547646956253649,1.0077808099278418
2010-03-10,1917.3499755859375,1920.6600341796875,1901.1099853515625,1901.239990234375,2554740000,0.008399147283611574,1.016245309380023
2010-03-11,1923.81005859375,1923.81005859375,1908.3900146484375,1911.0699462890625,2256790000,0.0033692769134849865,1.0196693212393546
2010-03-12,1924.4300537109375,1930.1700439453125,1916.4100341796875,1930.0,2098780000,0.00032227460004063957,1.0199979347620307
2010-03-15,1920.0899658203125,1924.489990234375,1906.010009765625,1918.1400146484375,1956170000,-0.0022552588400165385,1.01769757540286
2010-03-16,1932.239990234375,1933.9599609375,1918.97998046875,1924.27001953125,2201880000,0.006327841210748586,1.0241374040605733
2010-03-17,1936.219970703125,1945.9000244140625,1930.9100341796875,1934.6500244140625,2281410000,0.0020597754362112752,1.0262468971287624
2010-03-18,1943.93994140625,1945.280029296875,1934.1700439453125,1937.6300048828125,2173060000,0.0039871351498981245,1.0303386822047784
2010-03-19,1932.4300537109375,1949.1400146484375,1924.719970703125,1943.9599609375,3055760000,-0.00592090704560877,1.024238142641949
2010-03-22,1949.5899658203125,1956.47998046875,1921.7099609375,1922.72998046875,2448130000,0.008879965448903127,1.033333341960058
2010-03-23,1963.199951171875,1964.1400146484375,1943.25,1952.5400390625,2465230000,0.006980947578808516,1.0405469878517162
2010-03-24,1951.8399658203125,1958.5999755859375,1948.8499755859375,1956.6300048828125,2436100000,-0.005786463750053317,1.034525900426285
2010-03-25,1949.1500244140625,1976.3800048828125,1948.5,1966.56005859375,2704870000,-0.0013781567410008355,1.0331001615828725
2010-03-26,1952.6300048828125,1965.52001953125,1942.2099609375,1958.27001953125,2367930000,0.001785383590365841,1.0349446416585668
2010-03-29,1961.219970703125,1968.4300537109375,1956.5999755859375,1960.6300048828125,1967850000,0.004399177416526401,1.0394975467535061
2010-03-30,1967.9599609375,1974.469970703125,1955.219970703125,1966.510009765625,2147270000,0.003436631451370964,1.0430699167163022
2010-03-31,1958.3399658203125,1969.9000244140625,1955.1500244140625,1962.1700439453125,2368690000,-0.004888308353897974,1.0379710693287183
2010-04-01,1959.56005859375,1979.489990234375,1943.969970703125,1968.43994140625,2340270000,0.0006230239870157472,1.0386177502027385
2010-04-05,1977.8299560546875,1981.0699462890625,1958.010009765625,1964.030029296875,2130340000,0.00932346900051062,1.0483012706001338
2010-04-06,1981.949951171875,1988.0400390625,1968.1700439453125,1971.0899658203125,2220390000,0.0020830886419609396,1.050484975070274
2010-04-07,1977.300048828125,1987.3399658203125,1967.1400146484375,1980.199951171875,2984850000,-0.002346125007344768,1.0480204060004217
2010-04-08,1980.72998046875,1984.9000244140625,1962.0400390625,1972.8199462890625,2428900000,0.0017346541020204498,1.0498383588966915
2010-04-09,1994.4300537109375,1994.47998046875,1978.0400390625,1984.010009765625,2215530000,0.006916678889742123,1.0570997537113138
2010-04-12,1995.6500244140625,2000.56005859375,1990.780029296875,1995.3499755859375,2161650000,0.0006116888886902316,1.0577463698848961
2010-04-13,2003.81005859375,2006.510009765625,1986.8299560546875,1994.3399658203125,2665420000,0.004088910420094072,1.0620714000385352
2010-04-14,2028.8199462890625,2029.06005859375,2012.97998046875,2015.6099853515625,3143270000,0.012481166859130477,1.0753272903987265
2010-04-15,2038.6400146484375,2040.489990234375,2027.52001953125,2027.9200439453125,2840660000,0.004840285791421373,1.0805321818035711
2010-04-16,2012.8399658203125,2037.469970703125,2000.77001953125,2030.3399658203125,2960950000,-0.012655519681131211,1.0668574855106603
2010-04-19,2013.530029296875,2018.9300537109375,1988.3699951171875,2011.4000244140625,2223650000,0.00034283077059305,1.067223237084531
2010-04-20,2023.5999755859375,2027.43994140625,2009.550048828125,2025.0400390625,2157100000,0.005001140356758915,1.0725605702851853
2010-04-21,2034.530029296875,2040.8299560546875,2021.719970703125,2037.1500244140625,2715900000,0.005401291679583364,1.0783537827693157
2010-04-22,2045.1600341796875,2047.1099853515625,2002.969970703125,2016.489990234375,2800840000,0.00522479625748562,1.0839879615777743
2010-04-23,2055.330078125,2055.6298828125,2036.989990234375,2042.800048828125,2517010000,0.004972737475476663,1.0893783491372777
2010-04-26,2049.090087890625,2059.419921875,2045.6400146484375,2054.840087890625,2491040000,-0.003036003949335231,1.0860709921669767
2010-04-27,2006.25,2049.89990234375,2001.02001953125,2040.4300537109375,2864810000,-0.02090688356934345,1.0633646323857004
2010-04-28,2007.5899658203125,2017.9200439453125,1991.949951171875,2016.52001953125,2755190000,0.0006678957359813609,1.0640748490894643
2010-04-29,2042.8900146484375,2045.8599853515625,2019.3199462890625,2020.510009765625,3069640000,0.017583296105836643,1.0827847922397777
2010-04-30,2000.6300048828125,2044.3900146484375,2000.260009765625,2040.5799560546875,2841130000,-0.020686385200672452,1.0603858889380755
2010-05-03,2031.5999755859375,2039.52001953125,2010.9100341796875,2010.93994140625,2398370000,0.015480109079409221,1.0768007781651032
2010-05-04,1968.969970703125,2003.5899658203125,1955.3900146484375,2003.5899658203125,3052590000,-0.030827921655565693,1.0436052481371771
2010-05-05,1958.260009765625,1971.0999755859375,1936.56005859375,1947.3499755859375,3041480000,-0.00543937241139103,1.0379286905420768
2010-05-06,1893.75,1964.0999755859375,1752.31005859375,1948.25,4553600000,-0.032942515010223716,1.0037367090743525
2010-05-07,1849.43994140625,1901.8900146484375,1808.0699462890625,1879.760009765625,4227720000,-0.023398050742574283,0.9802512266232463
2010-05-10,1942.6099853515625,1942.6400146484375,1923.52001953125,1931.52001953125,2871800000,0.050377436898258576,1.0296337709368995
2010-05-11,1940.47998046875,1966.47998046875,1918.1199951171875,1920.239990234375,2548840000,-0.0010964655277559965,1.0285048130008538
2010-05-12,1975.5799560546875,1977.4200439453125,1947.199951171875,1951.989990234375,2351900000,0.01808829564809966,1.0471087121339067
2010-05-13,1945.52001953125,1983.1300048828125,1940.43994140625,1969.43994140625,2375250000,-0.015215752939439775,1.0311761646693423
2010-05-14,1907.0999755859375,1929.9100341796875,1885.510009765625,1928.5799560546875,2653020000,-0.01974795610408031,1.0108125430338781
2010-05-17,1915.449951171875,1920.75,1872.9200439453125,1911.3800048828125,2434480000,0.004378362798401314,1.0152382470684551
2010-05-18,1887.06005859375,1933.25,1878.550048828125,1929.1199951171875,2490310000,-0.014821526691812581,1.000190866290981
2010-05-19,1873.4200439453125,1894.4100341796875,1850.9599609375,1879.3199462890625,2646160000,-0.00722818258291269,0.9929613040916683
2010-05-20,1800.1199951171875,1839.989990234375,1798.199951171875,1830.1700439453125,3420420000,-0.0391263289111391,0.9541103735117441
2010-05-21,1822.77001953125,1834.68994140625,1767.93994140625,1772.3399658203125,3389670000,0.012582508096960598,0.9661154750118497
2010-05-24,1815.280029296875,1841.1099853515625,1814.1700439453125,1818.4599609375,2150020000,-0.004109125207304665,0.9621455855603114
2010-05-25,1815.6800537109375,1818.280029296875,1756.6300048828125,1769.3199462890625,2946380000,0.0002203651269261364,0.9623576088943948
2010-05-26,1796.469970703125,1850.800048828125,1793.030029296875,1827.5799560546875,3077300000,-0.010580103564254317,0.9521757657264439
2010-05-27,1862.7099609375,1863.8699951171875,1831.780029296875,1837.6500244140625,2408220000,0.0368723058635092,0.9872846817961304
2010-05-28,1852.3900146484375,1867.719970703125,1836.22998046875,1865.8900146484375,2165590000,-0.005540286198860711,0.9818148420992286
2010-06-01,1835.0400390625,1878.0400390625,1832.9599609375,1846.5999755859375,2167810000,-0.009366264905736,0.972618904199744
2010-06-02,1879.5899658203125,1879.5899658203125,1832.5799560546875,1844.68994140625,2190140000,0.02427735951776433,0.9962315230107751
2010-06-03,1895.6600341796875,1898.9300537109375,1871.5899658203125,1883.25,2249050000,0.00854977343548513,1.0047490768218055
2010-06-04,1832.0400390625,1879.31005859375,1824.7099609375,1857.8299560546875,2342480000,-0.033560867439354936,0.9710288262447746
2010-06-07,1798.1600341796875,1845.300048828125,1795.5400390625,1839.77001953125,2256670000,-0.01849304827428866,0.9530715432853041
2010-06-08,1795.699951171875,1805.8399658203125,1770.4599609375,1799.260009765625,2696580000,-0.0013681112698818998,0.9517676353659317
2010-06-09,1778.9200439453125,1823.2099609375,1774.050048828125,1805.8699951171875,2325060000,-0.009344493892541439,0.9428738485101361
2010-06-10,1830.0899658203125,1831.81005859375,1796.3199462890625,1800.5699462890625,2187840000,0.028764599088733966,0.9699952367537819
2010-06-11,1847.1500244140625,1848.6199951171875,1811.989990234375,1814.25,1877120000,0.00932197810619817,0.9790375111139171
2010-06-14,1845.47998046875,1876.93994140625,1844.1600341796875,1862.699951171875,1951910000,-0.0009041192773945328,0.9781523444268266
2010-06-15,1897.47998046875,1898.7900390625,1855.68994140625,1855.68994140625,2289060000,0.02817695155207911,1.005713695646294
2010-06-16,1905.31005859375,1913.2099609375,1888.219970703125,1891.260009765625,1936400000,0.004126566923286168,1.009863840517044
2010-06-17,1910.6500244140625,1916.239990234375,1894.27001953125,1914.75,1821680000,0.0028026754995740255,1.0126941611607667
2010-06-18,1913.47998046875,1925.199951171875,1906.8499755859375,1911.06005859375,2037230000,0.001481148310013225,1.0141941114061301
2010-06-21,1895.8399658203125,1939.77001953125,1885.199951171875,1939.77001953125,1910700000,-0.009218813276591575,1.0048444452668583
2010-06-22,1880.5400390625,1917.260009765625,1877.969970703125,1903.31005859375,1934450000,-0.008070262803639316,0.9967350865167777
2010-06-23,1874.4200439453125,1889.72998046875,1859.050048828125,1883.969970703125,1929450000,-0.003254381714860255,0.9934913300766578
2010-06-24,1844.5899658203125,1871.1300048828125,1839.3199462890625,1868.469970703125,2064360000,-0.01591429744968642,0.9776806135361332
2010-06-25,1838.52001953125,1857.31005859375,1829.300048828125,1848.8199462890625,3540350000,-0.0032906751102069753,0.974463384275438
2010-06-28,1836.0,1852.6600341796875,1823.510009765625,1843.27001953125,1876740000,-0.001370678319778329,0.9731277084411938
2010-06-29,1764.06005859375,1807.0899658203125,1752.56005859375,1805.550048828125,2827090000,-0.03918297462214049,0.9349976701372408
2010-06-30,1739.1400146484375,1776.6099853515625,1734.9000244140625,1761.97998046875,2221560000,-0.014126528075907974,0.9217893992991385
2010-07-01,1734.4100341796875,1747.25,1700.0400390625,1741.9300537109375,2717070000,-0.0027197237881425584,0.919282386742207
2010-07-02,1728.3399658203125,1742.3599853515625,1712.9200439453125,1736.25,1672320000,-0.003499788538899873,0.9160650927810741
2010-07-06,1734.6800537109375,1763.8800048828125,1719.199951171875,1752.97998046875,2173030000,0.0036683106425858814,0.9194255041102243
2010-07-07,1789.719970703125,1790.1800537109375,1736.989990234375,1739.010009765625,2199500000,0.03172914617565503,0.9485980903277629
2010-07-08,1798.31005859375,1805.8299560546875,1777.43994140625,1801.550048828125,2034030000,0.004799682649375692,0.95315106012314
2010-07-09,1814.7900390625,1815.239990234375,1793.0,1797.0400390625,1592610000,0.009164148523774118,0.9618858780037012
2010-07-12,1821.030029296875,1831.6199951171875,1808.699951171875,1814.489990234375,1767970000,0.003438408906849988,0.9651932349740023
2010-07-13,1845.030029296875,1851.25,1822.25,1835.02001953125,2278480000,0.013179354329080795,0.9779138586137565
2010-07-14,1853.4100341796875,1863.52001953125,1840.6199951171875,1847.9200439453125,2213010000,0.004541934141855775,0.9823554789559882
2010-07-15,1856.239990234375,1860.3499755859375,1830.699951171875,1849.239990234375,2011600000,0.0015268915148287654,0.9838554292013516
2010-07-16,1803.47998046875,1850.72998046875,1802.5400390625,1845.5,2195150000,-0.028423054154200877,0.9558912530572571
2010-07-19,1819.280029296875,1822.7099609375,1794.56005859375,1807.989990234375,1735090000,0.008760867322751498,0.9642656895002704
2010-07-20,1840.6700439453125,1841.1600341796875,1784.550048828125,1789.9300537109375,1933270000,0.011757406393728465,0.9756029530832538
2010-07-21,1817.300048828125,1859.8499755859375,1813.280029296875,1859.5999755859375,2222030000,-0.012696460831782774,0.9632162484020607
2010-07-22,1863.0999755859375,1870.4100341796875,1842.3800048828125,1842.3800048828125,2213220000,0.025202182098298165,0.987491399694329
2010-07-23,1875.3800048828125,1875.3800048828125,1846.3199462890625,1851.81005859375,2410600000,0.006591181073368313,0.9940001343181082
2010-07-26,1890.4000244140625,1890.4000244140625,1867.8399658203125,1875.77001953125,2164280000,0.008009053894220575,1.0019611349647244
2010-07-27,1888.81005859375,1900.1500244140625,1880.219970703125,1899.1300048828125,2065390000,-0.0008410737408900415,1.0011184117647132
2010-07-28,1872.6199951171875,1894.68994140625,1866.6800537109375,1887.4599609375,1848520000,-0.008571567798943303,0.9925372574235015
2010-07-29,1860.300048828125,1887.4100341796875,1841.3599853515625,1884.0699462890625,2324590000,-0.006578988967962829,0.9860073657566202
2010-07-30,1864.0,1874.6400146484375,1833.9000244140625,1842.3299560546875,2138610000,0.001988900217578138,0.9879684360209071
2010-08-02,1898.989990234375,1902.6700439453125,1879.77001953125,1886.6099853515625,1953200000,0.018771453988398523,1.0065140400596637
2010-08-03,1891.81005859375,1898.6300048828125,1881.5799560546875,1898.4599609375,1997030000,-0.003780921267383164,1.0027084897196823
2010-08-04,1909.199951171875,1911.010009765625,1891.22998046875,1898.81005859375,2021980000,0.009192197968886706,1.011925584662269
2010-08-05,1904.949951171875,1907.800048828125,1892.5,1900.0699462890625,1774300000,-0.002226063329506811,1.0096729742260626
2010-08-06,1902.8800048828125,1905.010009765625,1873.43994140625,1883.3199462890625,1876630000,-0.0010866145264284421,1.0085758489053263
2010-08-09,1915.1700439453125,1918.780029296875,1902.97998046875,1911.3800048828125,1614580000,0.006458651639075219,1.0150898889649904
2010-08-10,1899.239990234375,1908.72998046875,1882.5999755859375,1896.7099609375,2039590000,-0.008317827318414572,1.006646546555911
2010-08-11,1845.3800048828125,1866.0,1838.8900146484375,1866.0,2274460000,-0.028358704338842355,0.9780993547684151
2010-08-12,1832.1700439453125,1839.239990234375,1807.4599609375,1808.6300048828125,2189680000,-0.007158396049890436,0.9710977322108405
2010-08-13,1818.800048828125,1832.4599609375,1818.300048828125,1825.2900390625,1605040000,-0.0072973549378622105,0.9640112873795449
2010-08-16,1821.510009765625,1834.050048828125,1801.739990234375,1806.969970703125,1627620000,0.0014899718851701937,0.9654476370947271
2010-08-17,1845.3699951171875,1860.6800537109375,1831.27001953125,1833.1500244140625,1736870000,0.013099014127642583,0.9780940493325301
2010-08-18,1850.800048828125,1862.3699951171875,1834.199951171875,1841.4200439453125,1654560000,0.0029425284497446302,0.980972118899217
2010-08-19,1823.0,1847.6199951171875,1811.5699462890625,1842.7900390625,2094800000,-0.015020557647881683,0.9662373706363266
2010-08-20,1825.75,1829.9200439453125,1810.6199951171875,1818.4200439453125,1898500000,0.0015085024684586834,0.9676949420950486
2010-08-23,1808.31005859375,1842.7900390625,1807.8399658203125,1833.3299560546875,1665900000,-0.009552206712994615,0.9584513199730373
2010-08-24,1775.27001953125,1793.4300537109375,1767.3599853515625,1783.199951171875,2141650000,-0.01827122450902796,0.9409392407248358
2010-08-25,1790.8800048828125,1798.3800048828125,1758.6199951171875,1762.6800537109375,2019480000,0.00879302031793694,0.9492129385864735
2010-08-26,1769.02001953125,1800.6199951171875,1767.8499755859375,1797.3499755859375,1804510000,-0.012206281432570298,0.9376265783186499
2010-08-27,1791.6400146484375,1794.2900390625,1747.3199462890625,1780.1099853515625,2134550000,0.012786737779927115,0.9496157635111008
2010-08-30,1772.0699462890625,1798.469970703125,1772.0699462890625,1785.97998046875,1585200000,-0.010922991337193988,0.9392431187526061
2010-08-31,1767.4300537109375,1781.469970703125,1755.3800048828125,1762.5400390625,2084110000,-0.00261834618201251,0.9367838551186387
2010-09-01,1820.050048828125,1824.6600341796875,1791.4100341796875,1791.9100341796875,2133970000,0.029772038223920383,0.9646738198607823
2010-09-02,1840.5799560546875,1840.5799560546875,1817.989990234375,1822.8299560546875,1680590000,0.011279858616954463,0.9755552041602893
2010-09-03,1870.31005859375,1870.31005859375,1851.5999755859375,1864.030029296875,1647790000,0.01615257323718189,0.9913129310424023
2010-09-07,1856.5,1870.06005859375,1854.4300537109375,1862.8800048828125,1685240000,-0.00738383378215568,0.9839932411334836
2010-09-08,1880.0,1887.1700439453125,1863.530029296875,1863.7099609375,2018210000,0.012658227848101333,0.9964488517807429
2010-09-09,1886.1400146484375,1897.9300537109375,1882.7900390625,1897.010009765625,1706650000,0.0032659652385305105,0.9997032190926325
2010-09-10,1892.3399658203125,1895.9200439453125,1879.7099609375,1887.8299560546875,1692470000,0.003287110778480873,1.002989354319394
2010-09-13,1921.6700439453125,1924.6099853515625,1908.4100341796875,1908.75,1937630000,0.01549937043806282,1.0185350578674237
2010-09-14,1928.5899658203125,1938.010009765625,1913.7099609375,1917.8299560546875,2079030000,0.003600993779760975,1.0222027962752729
2010-09-15,1939.5999755859375,1942.3399658203125,1918.0999755859375,1923.969970703125,2067130000,0.005708839079716865,1.028038387546045
2010-09-16,1948.1099853515625,1949.3900146484375,1931.719970703125,1937.1800537109375,1809280000,0.004387507667942714,1.0325489138543429
2010-09-17,1955.8299560546875,1961.010009765625,1945.52001953125,1959.260009765625,2432480000,0.00396280023262241,1.036640698930359
2010-09-20,1989.4300537109375,1992.800048828125,1960.4300537109375,1962.1500244140625,1989520000,0.017179457525043906,1.0544496237863648
2010-09-21,1989.1099853515625,2002.7900390625,1980.469970703125,1990.18994140625,2125100000,-0.0001608844496834294,1.054279979238923
2010-09-22,1982.760009765625,1996.449951171875,1972.8299560546875,1979.9000244140625,2170210000,-0.0031923702724840908,1.0509143271743255
2010-09-23,1982.1500244140625,2002.4599609375,1967.8199462890625,1968.030029296875,1923110000,-0.0003076445704766062,1.0505910190875343
2010-09-24,2023.8399658203125,2023.8499755859375,2002.550048828125,2006.530029296875,1993380000,0.021032687179455056,1.0726877713455474
2010-09-27,2010.989990234375,2026.4200439453125,2010.530029296875,2021.6800537109375,1873120000,-0.00634930419546742,1.0658769503785166
2010-09-28,2012.4300537109375,2017.5699462890625,1979.739990234375,2013.5699462890625,2125730000,0.0007160967899171311,1.0666402214411292
2010-09-29,2009.0799560546875,2017.239990234375,2000.9100341796875,2008.1400146484375,2077930000,-0.0016647026564090561,1.0648645826310634
2010-09-30,1998.0400390625,2029.6500244140625,1986.3299560546875,2021.489990234375,2418300000,-0.005495011265687522,1.059013139753074
2010-10-01,1996.5999755859375,2017.22998046875,1987.7099609375,2014.469970703125,1932650000,-0.0007207380474908431,1.0582498686904611
2010-10-04,1975.3299560546875,1997.6700439453125,1963.6800537109375,1990.1300048828125,1901980000,-0.01065312020000797,1.046976205637659
2010-10-05,2024.6300048828125,2026.4599609375,1996.2099609375,1996.3800048828125,2203470000,0.02495788041740199,1.073106512577829
2010-10-06,2006.52001953125,2024.9200439453125,1992.6500244140625,2021.2099609375,2103800000,-0.008944836986455096,1.0635077497537169
2010-10-07,2011.6300048828125,2017.43994140625,1996.25,2016.0799560546875,1846240000,0.0025466904400766044,1.066216174772962
2010-10-08,2027.030029296875,2030.8900146484375,1999.8900146484375,2014.989990234375,2000980000,0.00765549548211264,1.0743785878818917
2010-10-11,2026.97998046875,2037.1199951171875,2021.4300537109375,2028.530029296875,1539990000,-2.4690718638420428e-05,1.074352060702467
2010-10-12,2041.550048828125,2045.0799560546875,2007.1300048828125,2023.75,1960920000,0.0071880672230446585,1.0820745755360128
2010-10-13,2057.25,2067.06005859375,2048.050048828125,2052.5,2294450000,0.0076902112592767136,1.090395957620177
2010-10-14,2054.510009765625,2062.260009765625,2043.699951171875,2058.35009765625,2014540000,-0.001331870329019269,1.08894369159734
2010-10-15,2097.72998046875,2097.72998046875,2062.840087890625,2078.6298828125,2232810000,0.021036631847831888,1.1118513991404924
2010-10-18,2104.14990234375,2105.070068359375,2091.14990234375,2100.2099609375,1724710000,0.003060413844857779,1.1152541245558465
2010-10-19,2069.72998046875,2087.050048828125,2054.610107421875,2063.9599609375,2241840000,-0.01635811300167378,1.0970106715607792
2010-10-20,2085.75,2100.159912109375,2072.5400390625,2075.469970703125,2016770000,0.007740149527921458,1.1055016981923853
2010-10-21,2090.10009765625,2106.239990234375,2069.449951171875,2097.169921875,2135480000,0.0020856275470453323,1.1078073629874408
2010-10-22,2104.2099609375,2105.43994140625,2086.889892578125,2089.219970703125,1648180000,0.0067508074360038695,1.1152859571711562
2010-10-25,2113.550048828125,2127.260009765625,2112.280029296875,2113.22998046875,1746320000,0.004438762321257839,1.1202364464552754
2010-10-26,2119.050048828125,2123.81005859375,2094.840087890625,2100.530029296875,1914350000,0.0026022568062911144,1.123151589372719
2010-10-27,2125.8798828125,2127.2099609375,2104.989990234375,2108.110107421875,2013240000,0.0032230640272759015,1.126771578857604
2010-10-28,2129.72998046875,2135.68994140625,2112.090087890625,2135.139892578125,1998340000,0.0018110607694148406,1.1288122306601647
2010-10-29,2124.449951171875,2137.330078125,2124.449951171875,2126.760009765625,2068700000,-0.0024792012815224584,1.1260136779313137
2010-11-01,2128.419921875,2148.070068359375,2117.590087890625,2135.570068359375,1904790000,0.0018687052151711292,1.128117865563618
2010-11-02,2151.719970703125,2155.4599609375,2141.6201171875,2146.97998046875,1914980000,0.010947110853763764,1.1404674968940542
2010-11-03,2158.360107421875,2159.679931640625,2132.68994140625,2151.18994140625,1990410000,0.0030859669516289934,1.1439869418988764
2010-11-04,2187.800048828125,2193.659912109375,2179.06005859375,2183.10009765625,2492050000,0.013639958089021409,1.159590875840765
2010-11-05,2186.7099609375,2191.239990234375,2179.860107421875,2188.320068359375,2092850000,-0.0004982575492714636,1.1590131009328108
2010-11-08,2188.93994140625,2191.489990234375,2176.669921875,2179.699951171875,1799330000,0.0010197879502016338,1.1601950485272678
2010-11-09,2176.8798828125,2200.159912109375,2166.9599609375,2195.780029296875,2157370000,-0.005509542937026546,1.1538029040920812
2010-11-10,2187.739990234375,2189.3798828125,2162.6298828125,2178.360107421875,1998930000,0.004988840912914183,1.159559043225455
