Date,nasdaq100_shares,nasdaq100_value,sp500_shares,sp500_value,csi930955_shares,csi930955_value,csi980092_shares,csi980092_value,total_value,return,cumulative_invest,profit
2019-07-09,78.43611353620136,613908.4688682656,102.60283729417087,305718.48006306036,23.364104590933856,304882.8736280141,142.04687008825218,263361.3176621475,1487871.1402214875,48.78711402214875,998312.236286926,489558.90393456153
2019-07-10,78.43611353620136,619911.9720622371,102.60283729417087,307097.4812339298,23.364104590933856,303628.45485252683,142.04687008825218,260768.02477369434,1491405.932922388,49.14059329223879,998312.236286926,493093.696635462
2019-07-11,78.43611353620136,619392.7157988955,102.60283729417087,307799.26860932866,23.364104590933856,303753.6864531342,142.04687008825218,260830.78108089932,1491776.4519422576,49.17764519422576,998312.236286926,493464.2156553316
2019-07-12,78.43611353620136,623036.8928687602,102.60283729417087,309221.354956015,23.364104590933856,305432.39736799285,142.04687008825218,262706.05545043043,1500396.7006431983,50.03967006431984,998312.236286926,502084.46435627236
2019-07-15,78.43611353620136,624895.0398025668,102.60283729417087,309275.7374657234,23.364104590933856,306581.67767282086,142.04687008825218,263598.13820395863,1504350.5931450697,50.43505931450696,998312.236286926,506038.3568581437
2019-07-16,78.43611353620136,621769.3530183724,102.60283729417087,308223.0313531044,23.364104590933856,306683.7788098833,142.04687008825218,263641.8744352588,1500318.037616619,50.0318037616619,998312.236286926,502005.80132969294
2019-07-17,78.43611353620136,618763.6566363798,102.60283729417087,306209.95166162273,23.364104590933856,306193.36625451955,142.04687008825218,263962.0906944988,1495129.0652470207,49.51290652470206,998312.236286926,496816.8289600947
2019-07-18,78.43611353620136,619969.2288931633,102.60283729417087,307306.7950299333,23.364104590933856,303645.2770078323,142.04687008825218,260426.79978236835,1491348.1007132973,49.13481007132972,998312.236286926,493035.8644263713
2019-07-19,78.43611353620136,614539.0982850073,102.60283729417087,305408.6425399911,23.364104590933856,305865.80150815466,142.04687008825218,262429.60383186466,1488243.1461650177,48.824314616501766,998312.236286926,489930.90987809177
2019-07-22,78.43611353620136,620046.8990290281,102.60283729417087,306272.55041416135,23.364104590933856,303276.82507843326,142.04687008825218,259310.11251785656,1488906.3870394793,48.89063870394794,998312.236286926,490594.15075255337
2019-07-23,78.43611353620136,623924.7758863919,102.60283729417087,308369.74639656924,23.364104590933856,304779.13700363034,142.04687008825218,260359.21388158033,1497432.8731681718,49.74328731681719,998312.236286926,499120.6368812459
2019-07-24,78.43611353620136,628321.1047305426,102.60283729417087,309815.42939187156,23.364104590933856,306483.78207458486,142.04687008825218,262415.99574171024,1507036.3119387093,50.70363119387093,998312.236286926,508724.0756517834
2019-07-25,78.43611353620136,621988.1928390492,102.60283729417087,308185.0562795355,23.364104590933856,307128.63136129465,142.04687008825218,263489.8984889514,1500791.7789688306,50.07917789688305,998312.236286926,502479.5426819046
2019-07-26,78.43611353620136,628818.415733603,102.60283729417087,310461.83227672905,23.364104590933856,308073.9430330438,142.04687008825218,263953.8945900947,1511308.0856334704,51.13080856334704,998312.236286926,512995.8493465445
2019-07-29,78.43611353620136,626632.392057617,102.60283729417087,309960.0903746289,23.364104590933856,308396.8349584905,142.04687008825218,263423.84669436037,1508413.1640850967,50.84131640850966,998312.236286926,510100.9277981707
2019-07-30,78.43611353620136,623760.856664744,102.60283729417087,309160.81026418397,23.364104590933856,309635.13250181003,142.04687008825218,264589.46910561755,1507146.2685363556,50.71462685363555,998312.236286926,508834.0322494296
2019-07-31,78.43611353620136,615627.7823491577,102.60283729417087,305795.432191031,23.364104590933856,308558.28092121385,142.04687008825218,262616.62274102285,1492598.1182024253,49.259811820242525,998312.236286926,494285.88191549934
2019-08-01,78.43611353620136,611891.8794531606,102.60283729417087,303043.6421304563,23.364104590933856,306889.14928923757,142.04687008825218,260463.249009233,1482287.9198820875,48.228791988208755,998312.236286926,483975.68359516154
2019-08-02,78.43611353620136,603393.3188917364,102.60283729417087,300836.65409827785,23.364104590933856,303117.2482440772,142.04687008825218,256448.03854182237,1463795.259775914,46.379525977591406,998312.236286926,465483.02348898805
2019-08-05,78.43611353620136,581657.898193407,102.60283729417087,291878.3943622388,23.364104590933856,299004.698553981,142.04687008825218,251611.31420594337,1424152.3053155702,42.41523053155702,998312.236286926,425840.06902864424
2019-08-06,78.43611353620136,589943.095674504,102.60283729417087,295677.78043318447,23.364104590933856,293521.37684753473,142.04687008825218,246561.26388056582,1425703.516835789,42.5703516835789,998312.236286926,427391.280548863
2019-08-07,78.43611353620136,592341.6781542624,102.60283729417087,295904.52869568125,23.364104590933856,293575.1142880939,142.04687008825218,245775.6168467947,1427596.937984832,42.75969379848321,998312.236286926,429284.70169790613
2019-08-08,78.43611353620136,605905.6490556757,102.60283729417087,301456.379243458,23.364104590933856,295369.71116172354,142.04687008825218,246947.77341407596,1449679.5128749334,44.967951287493335,998312.236286926,451367.27658800746
2019-08-09,78.43611353620136,599743.7033804057,102.60283729417087,299461.7610488235,23.364104590933856,293714.3643514559,142.04687008825218,244760.8766209453,1437680.7054016304,43.76807054016303,998312.236286926,439368.4691147044
