Date,nasdaq100_shares,nasdaq100_value,sp500_shares,sp500_value,csi930955_shares,csi930955_value,csi980092_shares,csi980092_value,total_value,return,cumulative_invest,profit
2023-03-14,74.94976468392566,914371.3926210346,114.43395132521928,448499.8455594949,28.35125695273558,495598.68336340674,152.8163592934816,553350.3750919941,2411820.2966359304,141.18202966359306,998312.236286926,1413508.0603490043
2023-03-15,74.94976468392566,918233.5744892736,114.43395132521928,445368.9203585273,28.35125695273558,502328.42122627754,152.8163592934816,555253.7028469944,2421184.6189210727,142.1184618921073,998312.236286926,1422872.3826341466
2023-03-16,74.94976468392566,942972.1935471689,114.43395132521928,453190.4921067966,28.35125695273558,499856.47513256856,152.8163592934816,542682.8457518815,2438702.0065384153,143.87020065384152,998312.236286926,1440389.7702514892
2023-03-17,74.94976468392566,938362.0510878117,114.43395132521928,448196.57882569724,28.35125695273558,505439.6881642708,152.8163592934816,553706.4677724198,2445704.7858501994,144.5704785850199,998312.236286926,1447392.5495632733
2023-03-20,74.94976468392566,941564.689665458,114.43395132521928,452193.77686083014,28.35125695273558,504974.4440376764,152.8163592934816,539275.3924172632,2438008.3029812276,143.80083029812278,998312.236286926,1439696.0666943016
2023-03-21,74.94976468392566,954967.9619393349,114.43395132521928,458064.2441514092,28.35125695273558,504460.1522365538,152.8163592934816,538042.2408059444,2455534.5991332424,145.55345991332422,998312.236286926,1457222.3628463163
2023-03-22,74.94976468392566,941904.9645248483,114.43395132521928,450523.0299962914,28.35125695273558,508032.41061259847,152.8163592934816,541274.9333520747,2441735.338485813,144.17353384858126,998312.236286926,1443423.1021988867
2023-03-23,74.94976468392566,954052.8282402693,114.43395132521928,451867.6289243627,28.35125695273558,509837.2516302096,152.8163592934816,547367.4465276591,2463125.155322501,146.31251553225007,998312.236286926,1464812.919035575
2023-03-24,74.94976468392566,956887.3785692872,114.43395132521928,454416.0752554135,28.35125695273558,507109.57719878684,152.8163592934816,537399.6632967513,2455812.694320239,145.5812694320239,998312.236286926,1457500.458033313
2023-03-27,74.94976468392566,949843.6377447193,114.43395132521928,455164.4777671566,28.35125695273558,502476.9818127099,152.8163592934816,530945.9533743409,2438431.0506989267,143.8431050698927,998312.236286926,1440118.8144120006
2023-03-28,74.94976468392566,945159.2774519739,114.43395132521928,454448.12011434167,28.35125695273558,502929.4678736756,152.8163592934816,534653.629728427,2437190.495168418,143.7190495168418,998312.236286926,1438878.258881492
2023-03-29,74.94976468392566,962806.9461167259,114.43395132521928,460918.2201923458,28.35125695273558,500172.308135022,152.8163592934816,531486.220330987,2455383.694775081,145.5383694775081,998312.236286926,1457071.4584881547
2023-03-30,74.94976468392566,971584.2662152575,114.43395132521928,463552.4919868905,28.35125695273558,501729.9261920053,152.8163592934816,536417.5889637518,2473284.273357905,147.32842733579048,998312.236286926,1474972.037070979
2023-03-31,74.94976468392566,987939.0514392117,114.43395132521928,470244.5872253512,28.35125695273558,503472.1109317509,152.8163592934816,541805.3742168183,2503461.123813132,150.3461123813132,998312.236286926,1505148.8875262057
2023-04-03,74.94976468392566,985465.7092046422,114.43395132521928,471983.94975992286,28.35125695273558,506839.6732325969,152.8163592934816,547015.6327052936,2511304.9649024555,151.13049649024552,998312.236286926,1512992.7286155294
2023-04-04,74.94976468392566,981847.9191960513,114.43395132521928,469247.87197938474,28.35125695273558,511229.0148340194,152.8163592934816,558128.4994796594,2520453.3054891145,152.04533054891144,998312.236286926,1522141.0692021884
2023-04-06,74.94976468392566,979038.7668829956,114.43395132521928,469753.66110408976,28.35125695273558,509327.7795427689,152.8163592934816,553597.402736792,2511717.6102666464,151.17176102666465,998312.236286926,1513405.3739797203
2023-04-10,74.94976468392566,978186.6524684933,114.43395132521928,470221.678084705,28.35125695273558,508573.9196203957,152.8163592934816,551489.6983828726,2508471.9485564665,150.84719485564665,998312.236286926,1510159.7122695404
2023-04-11,74.94976468392566,971660.0211043668,114.43395132521928,470202.2332531322,28.35125695273558,511913.9812019975,152.8163592934816,549024.9080421921,2502801.1436016886,150.28011436016885,998312.236286926,1504488.9073147625
2023-04-12,74.94976468392566,962980.7797994645,114.43395132521928,468258.00153763575,28.35125695273558,518543.6391278252,152.8163592934816,560140.2351599424,2509922.655624868,150.99226556248678,998312.236286926,1511610.4193379418
2023-04-13,74.94976468392566,982545.6693002817,114.43395132521928,474468.3622490699,28.35125695273558,518686.2459502974,152.8163592934816,558315.011846177,2534015.289345826,153.40152893458261,998312.236286926,1535703.0530589
2023-04-14,74.94976468392566,980306.9110459972,114.43395132521928,473486.5100065471,28.35125695273558,517534.6178928773,152.8163592934816,563321.7342257093,2534649.773171131,153.4649773171131,998312.236286926,1536337.536884205
2023-04-17,74.94976468392566,980920.7818237356,114.43395132521928,475051.9307000663,28.35125695273558,523724.26431079855,152.8163592934816,578279.5217264427,2557976.4985610433,155.79764985610433,998312.236286926,1559664.2622741172
2023-04-18,74.94976468392566,981226.5827190963,114.43395132521928,475458.2047528425,28.35125695273558,526135.2552020592,152.8163592934816,583428.0882506713,2566248.130924669,156.62481309246692,998312.236286926,1567935.894637743
2023-04-19,74.94976468392566,980995.7315884195,114.43395132521928,475418.1416946881,28.35125695273558,525973.369524859,152.8163592934816,576558.7636758904,2558946.006483857,155.8946006483857,998312.236286926,1560633.770196931
2023-04-20,74.94976468392566,973296.1803228672,114.43395132521928,472588.1923134536,28.35125695273558,529865.7135919001,152.8163592934816,578933.75912385,2554683.845352071,155.4683845352071,998312.236286926,1556371.6090651448
2023-04-21,74.94976468392566,974404.617077138,114.43395132521928,473015.02871685853,28.35125695273558,522673.28321556066,152.8163592934816,569588.1676998056,2539681.0967093627,153.96810967093626,998312.236286926,1541368.8604224366
