Date,nasdaq100_shares,nasdaq100_value,sp500_shares,sp500_value,csi930955_shares,csi930955_value,csi980092_shares,csi980092_value,cnb00003_shares,cnb00003_value,total_value,return,cumulative_invest,profit
2024-05-24,50.714395042038376,953854.0721786119,108.70692954606459,576659.8466566041,22.30492047423977,452592.710130075,145.536049174445,653142.0226580789,850.2376156105942,140411.47074487284,2776660.122368243,177.66601223682432,998312.236286926,1778347.886081317
2024-05-28,50.714395042038376,956952.2066476059,108.70692954606459,576803.320694965,22.30492047423977,454222.5306691277,145.536049174445,665846.6502851818,850.2376156105942,140502.19109845848,2794326.8993953387,179.43268993953384,998312.236286926,1796014.6631084126
2024-05-29,50.714395042038376,950222.9413039126,108.70692954606459,572553.983804467,22.30492047423977,454560.004115903,145.536049174445,671296.6551474566,850.2376156105942,140546.48847823183,2789180.072849971,178.9180072849971,998312.236286926,1790867.8365630447
2024-05-30,50.714395042038376,940176.9347141593,108.70692954606459,569132.953376648,22.30492047423977,452564.82897948223,145.536049174445,662893.432775334,850.2376156105942,140563.91834935182,2765332.068194975,176.53320681949754,998312.236286926,1767019.831908049
2024-05-31,50.714395042038376,940075.0106663113,108.70692954606459,573701.8822704647,22.30492047423977,451402.5195735696,145.536049174445,661590.5940631244,850.2376156105942,140562.2178741206,2767332.2244475903,176.73322244475904,998312.236286926,1769019.9881606642
2024-06-03,50.714395042038376,943336.9764036636,108.70692954606459,574342.1809477665,22.30492047423977,445938.03710658563,145.536049174445,662019.2559423627,850.2376156105942,140681.93133039857,2766318.381730777,176.63183817307774,998312.236286926,1768006.1454438511
2024-06-04,50.714395042038376,946068.917281895,108.70692954606459,575205.3075988156,22.30492047423977,449292.027998297,145.536049174445,659822.8258882221,850.2376156105942,140725.9736388872,2771115.052406117,177.11150524061168,998312.236286926,1772802.8161191908
2024-06-05,50.714395042038376,965351.0849655737,108.70692954606459,582020.1386425118,22.30492047423977,443041.96623221034,145.536049174445,649659.5196445935,850.2376156105942,140818.05437265785,2780890.763857547,178.08907638575474,998312.236286926,1782578.527570621
2024-06-06,50.714395042038376,964648.1160952351,108.70692954606459,581903.8413365375,22.30492047423977,440639.2801987252,145.536049174445,656680.2659783983,850.2376156105942,140834.54898240068,2784706.052591297,178.4706052591297,998312.236286926,1786393.8163043708
2024-06-07,50.714395042038376,963621.644853398,108.70692954606459,581254.8906916985,22.30492047423977,445755.805906311,145.536049174445,659754.7004636035,850.2376156105942,140815.84375485725,2791202.885669868,179.12028856698677,998312.236286926,1792890.649382942
2024-06-11,50.714395042038376,974232.6415004163,108.70692954606459,584334.513418912,22.30492047423977,439339.1263842817,145.536049174445,650520.6564475587,850.2376156105942,140879.27148098178,2789306.20923215,178.930620923215,998312.236286926,1790993.972945224
2024-06-12,50.714395042038376,987164.8122361361,108.70692954606459,589303.5029220982,22.30492047423977,439764.4812177255,145.536049174445,665109.2918920395,850.2376156105942,140865.66767913202,2822207.755947131,182.22077559471313,998312.236286926,1823895.519660205
2024-06-13,50.714395042038376,992831.6506243198,108.70692954606459,590685.2168298196,22.30492047423977,434256.7272050214,145.536049174445,659232.8372984738,850.2376156105942,140886.83859576072,2817893.270553395,181.7893270553395,998312.236286926,1819581.034266469
2024-06-14,50.714395042038376,997034.9032680872,108.70692954606459,590452.5691383155,22.30492047423977,436770.9378408778,145.536049174445,657876.0920336499,850.2376156105942,140924.33407460916,2823058.8363555395,182.30588363555395,998312.236286926,1824746.6000686134
2024-06-17,50.714395042038376,1009355.9259229293,108.70692954606459,594978.0258762249,22.30492047423977,433011.22044573986,145.536049174445,650836.8335143902,850.2376156105942,140942.7842308679,2829124.789990152,182.9124789990152,998312.236286926,1830812.5537032261
2024-06-18,50.714395042038376,1009665.7591801393,108.70692954606459,596478.1602721384,22.30492047423977,435291.45246582147,145.536049174445,655602.1058189041,850.2376156105942,141001.9607689144,2838039.438505918,183.8039438505918,998312.236286926,1839727.2022189917
2024-06-20,50.714395042038376,1001725.9848094757,108.70692954606459,594971.4970909054,22.30492047423977,430086.1531747481,145.536049174445,653523.0505884227,850.2376156105942,141134.0026706187,2821440.6883341707,182.1440688334171,998312.236286926,1823128.4520472446
2024-06-21,50.714395042038376,999095.3736697757,108.70692954606459,594042.0740751087,22.30492047423977,430594.48231235606,145.536049174445,652137.2854353933,850.2376156105942,141064.53825742335,2816933.7537500574,181.69337537500576,998312.236286926,1818621.5174631313
2024-06-24,50.714395042038376,987643.5283908981,108.70692954606459,592221.2330052122,22.30492047423977,425878.106878078,145.536049174445,642931.0824655556,850.2376156105942,141155.93880110147,2789829.8895408455,178.98298895408456,998312.236286926,1791517.6532539194
2024-06-25,50.714395042038376,999130.9331772367,108.70692954606459,594550.7885344689,22.30492047423977,427947.33435047325,145.536049174445,644493.7030255416,850.2376156105942,141246.0639883562,2807368.823076077,180.7368823076077,998312.236286926,1809056.5867891507
2024-06-26,50.714395042038376,1001662.5918156732,108.70692954606459,595485.678744476,22.30492047423977,430507.93922091596,145.536049174445,643843.7390299286,850.2376156105942,141304.98545511803,2812804.934266112,181.2804934266112,998312.236286926,1814492.6979791857
2024-06-27,50.714395042038376,1003588.6492601896,108.70692954606459,596025.9755393245,22.30492047423977,428467.038997523,145.536049174445,636690.7295346342,850.2376156105942,141409.47965807657,2806181.8729897477,180.61818729897476,998312.236286926,1807869.6367028216
2024-06-28,50.714395042038376,998204.8011584027,108.70692954606459,593592.0125245125,22.30492047423977,430700.8767830182,145.536049174445,648029.2102681365,850.2376156105942,141427.24962424283,2811954.1503583128,181.1954150358313,998312.236286926,1813641.9140713867
2024-07-01,50.714395042038376,1004764.7873983326,108.70692954606459,595180.205902905,22.30492047423977,437524.62110370235,145.536049174445,658534.9482818675,850.2376156105942,141377.17062868335,2837381.7333154907,183.73817333154906,998312.236286926,1839069.4970285646
2024-07-02,50.714395042038376,1014890.9266943142,108.70692954606459,598867.5364603787,22.30492047423977,438851.98692112433,145.536049174445,658515.4464512782,850.2376156105942,141427.9298143353,2852553.826341431,185.25538263414313,998312.236286926,1854241.590054505
2024-07-03,50.714395042038376,1023752.7719701463,108.70692954606459,601912.4451583327,22.30492047423977,437582.83694614016,145.536049174445,654609.1279089919,850.2376156105942,141514.05888479666,2859371.2408684073,185.93712408684073,998312.236286926,1861059.0045814812
2024-07-05,50.714395042038376,1034166.4579239544,108.70692954606459,605192.1247300087,22.30492047423977,432344.5263727649,145.536049174445,651527.4457285376,850.2376156105942,141394.26040475714,2864624.815160023,186.4624815160023,998312.236286926,1866312.578873097
2024-07-08,50.714395042038376,1036578.8584927997,108.70692954606459,605807.4229366971,22.30492047423977,428819.0106426066,145.536049174445,647628.1565774265,850.2376156105942,141255.07650708166,2860088.5251566116,186.00885251566118,998312.236286926,1861776.2888696855
