Date,nasdaq100_shares,nasdaq100_value,sp500_shares,sp500_value,csi930955_shares,csi930955_value,csi980092_shares,csi980092_value,total_value,return,cumulative_invest,profit
2015-02-11,14.62940235848823,62866.635024048635,30.138053104198786,62341.46787057909,8.317739135398913,67228.8751583839,40.931586269578666,57345.131897886575,249782.10995089822,-75.02178900491018,243881.85654008453,5900.25341081369
2015-02-12,14.726445555065235,64030.14664394178,30.34008565046018,63364.66148669327,8.369695393466811,67970.96586597545,41.23112073230795,58080.45323695377,253446.22723356425,-74.65537727664358,245569.6202531647,7876.606980399549
2015-02-13,14.822690550867653,64983.116871157894,30.54129830776184,64044.79684013863,8.421060712672709,69174.8874348571,41.526780600370564,59263.53302327844,257466.33416943206,-74.25336658305679,247257.38396624487,10208.950203187182
2015-02-17,14.918906794831367,65424.4763925666,30.7421900255854,64569.05410028834,8.47171236517654,70571.48193001187,41.81505484431167,61203.813477961776,261768.8259008286,-73.82311740991713,248945.14767932505,12823.678221503564
2015-02-25,15.013925912362321,66670.68692125108,30.941796861812918,65406.63003813769,8.522510675868558,70789.67817589942,42.104397538668174,61399.748216303786,264266.743351592,-73.57332566484081,250632.91139240522,13633.831959186762
2015-02-26,15.108483374466411,67418.1324024678,31.14169875888324,65732.02893420706,8.584340407570556,58581.59918295929,42.389009420267385,62842.27447827263,254574.0349979068,-74.54259650020931,252320.6751054854,2253.359892421402
2015-02-27,15.203500778527797,67513.72861441154,31.342193379111343,65959.64596633983,8.646207308876107,58968.3443155583,42.671723274508956,63686.11321730259,256127.83211361224,-74.38721678863878,254008.43881856557,2119.3932950466697
2015-03-02,15.29761994888117,68579.99212401533,31.541467461673573,66785.58440042943,8.695227457382646,74844.17033942114,42.9503618383276,65039.50958989793,275249.2564537638,-72.47507435462362,255696.20253164574,19553.053922118066
2015-03-03,15.392251428478957,68630.6595173444,31.741650081494104,66904.4161387028,8.757875514318703,58985.1673764879,43.23476189415738,64143.85367798123,258664.0967105163,-74.13359032894837,257383.96624472592,1280.1304657903966
2015-03-04,15.48716858732481,68846.03763396389,31.942715075742203,67032.74680371901,8.807812129523342,74421.87282277137,43.51622528730008,65235.04277951569,275535.70003996993,-72.44642999600302,259071.7299578061,16463.97008216384
2015-03-05,15.581942899152786,69371.74561660661,32.14353986747645,67534.86425876974,8.87102141274208,59216.72923647721,43.801068711366526,64882.886631017536,261006.22574287106,-73.89937742571288,260759.49367088627,246.73207198479213
2015-03-06,15.67785534977331,68970.49128417512,32.34725206501836,66999.56962808107,8.921573844662866,74464.80825186308,44.087023672217434,65052.62100564754,275487.4901697668,-72.45125098302331,262447.2573839664,13040.232785800414
2015-03-09,15.77346873341131,69608.16348276351,32.55016389284664,67685.78507859322,8.983513309922738,61197.04019419018,44.36857428593693,66492.1918404268,264983.18059597374,-73.50168194040263,264135.02109704656,848.1594989271834
2015-03-10,15.870935382365698,68706.55018500853,32.75657675740466,66959.68506402586,9.03317860235573,76743.08512024755,44.65027019940575,66879.83586077382,279289.1562300557,-72.07108437699443,265822.7848101267,13466.371419929026
2015-03-11,15.968938564373973,68752.34684492442,32.96338621623777,67253.21877190888,9.095123432654521,61951.978968932235,44.93230750791859,67220.82138414533,265178.36596991087,-73.48216340300891,267510.54852320685,-2332.1825532959774
2015-03-12,16.066244502982062,69666.93108737207,33.167622010057805,68522.64707216613,9.155923501859592,63540.36947744022,45.211311838956384,68373.50092264739,270103.44855962583,-72.98965514403741,269198.312236287,905.1363233388402
2015-03-13,16.16403145930076,69746.17776521815,33.37310606009036,68528.33272469715,9.204224978268119,80404.15159340962,45.487467003777695,69500.86942840948,288179.5315117344,-71.18204684882656,270886.07594936714,17293.45556236728
2015-03-16,16.260575059309055,71066.35897294137,33.5758462905111,69877.71357401405,9.263250904107473,66217.42276292185,45.75767908993672,71451.42123408816,278612.91654396546,-72.13870834560345,272573.8396624473,6039.07688151818
2015-03-17,16.357004816754362,71572.19906949838,33.77926189607573,70067.64835541879,9.30993647572288,84142.5541720301,46.024386814443965,72812.18619155018,298594.58778849745,-70.14054122115026,274261.6033755274,24332.98441297002
2015-03-18,16.452412601552563,72760.79473036621,33.980233998133386,71341.50127908104,9.367028505299885,69227.39884955902,46.28519875301406,74880.08345814914,288209.77831715543,-71.17902216828446,275949.36708860757,12260.411228547862
2015-03-19,16.547727284558555,73253.80718904932,34.182190147566246,71415.82507722663,9.42401435925117,69778.32376034703,46.54486365732463,75632.79693078772,290080.7529574107,-70.99192470425892,277637.1308016877,12443.622155722987
2015-03-20,16.64236385271165,74200.64558196133,34.38234237408488,72481.41931645895,9.48071275121957,70554.04218766336,46.80372791865637,76288.66303482675,293524.7701209104,-70.64752298790896,279324.89451476786,14199.875606142567
2015-03-23,16.73727716460683,74406.23578014613,34.58284462360459,72776.82718102125,9.52528541994018,90169.78088790494,47.057003040340014,78394.10129372131,315746.9451427936,-68.42530548572063,281012.658227848,34734.28691494558
2015-03-24,16.832502138247413,74584.6525946706,34.78458544515374,72751.96045853905,9.580757979301506,72874.11941796105,47.31034069278645,78796.69238234116,299007.42485351185,-70.09925751464881,282700.42194092815,16307.002912583703
2015-03-25,16.929964060286117,73294.72476788281,34.989306785380265,72114.71245847024,9.636361830508758,73123.98993292282,47.565692764123916,78597.02274424868,297130.44990352454,-70.28695500964754,284388.1856540083,12742.264249516244
2015-03-26,17.027742861838504,73479.13367109999,35.19451601053894,72365.20065810518,9.691708798102644,73885.3235248634,47.82102446936067,79025.23283082503,298754.8906848936,-70.12451093151064,286075.94936708844,12678.941317805147
2015-03-27,17.125124485427527,74200.7645366039,35.39924033357875,72958.54300370389,9.74675747189229,74707.62894358305,48.07488700104456,79904.51490871025,301771.4513926011,-69.8228548607399,287763.7130801686,14007.738312432542
2015-03-30,17.221396051495212,75478.27601521571,35.60148980163858,74273.25173609967,9.800562879234572,76855.81808769992,48.32167942211713,82615.56081148982,309222.90665050515,-69.07770933494947,289451.47679324873,19771.429857256415
2015-03-31,17.31875902253719,75054.13177360815,35.80553399653717,74041.90184980165,9.855067986027873,76291.13635091744,48.57038048636487,82403.47298406227,307790.64295838954,-69.22093570416105,291139.2405063289,16651.40245206066
2015-04-01,17.41662854356079,75087.60989268958,36.01039052362297,74170.23914761718,9.908636426532558,78047.05928177621,48.8145401186796,84358.13969526444,311663.0480173474,-68.83369519826526,292827.004219409,18836.043797938386
2015-04-02,17.51439035393263,75592.27980654153,36.21452651863212,74853.9763183219,9.96137719663936,79693.80675872993,49.056847840695156,85424.81330651397,315564.8761901073,-68.44351238098926,294514.76793248917,21050.10825761815
2015-04-07,17.611520452982774,76505.85514529345,36.41774128333421,75615.25160396135,10.00174427547812,104544.2322138626,49.29014348483722,89146.66612416884,345812.00508728623,-65.41879949127139,296202.5316455693,49609.473441716924
2015-04-08,17.70794293674326,77489.24928175453,36.62041237611587,76240.03294962349,10.042272068111023,104551.60084191407,49.524408604850805,89199.68511549794,347480.56818879,-65.25194318112099,297890.29535864946,49590.272830140544
2015-04-09,17.80375258707018,78406.83968312314,36.822184075378026,77001.81237760754,10.083623015128344,102892.28088406811,49.7620539912631,88352.85031483858,346653.78325963736,-65.33462167403627,299578.0590717296,47075.72418790776
2015-04-10,17.899170727740373,79150.49129107565,37.02291141737049,77824.38334330902,10.124131431235867,105454.26912483884,49.99493643433112,90581.79573348796,353010.93949271145,-64.69890605072885,301265.82278480974,51745.1167079017
2015-04-13,17.994866086321192,79343.14279354381,37.22456257992063,77889.78893445549,10.163357120061027,109324.69170121645,50.222088642540875,93288.79022794461,359846.41365716036,-64.01535863428396,302953.5864978899,56892.82715927047
2015-04-14,18.090813211404708,79556.88628435516,37.425885634436064,78438.67143746096,10.202176954094048,110889.60377120855,50.448148803251456,94161.38902423075,363046.55051725544,-63.69534494827446,304641.35021097003,58405.200306285406
2015-04-15,18.186177227189074,80465.28281982835,37.62617754698917,79264.42999649611,10.241983941318182,108561.6499232721,50.67923064345387,92537.09249926236,360828.45523885894,-63.9171544761141,306329.1139240502,54499.34131480876
2015-04-16,18.28166424995531,80783.56786588504,37.82662549696876,79624.66803546363,10.280866270628508,111565.2877436302,50.903775996933504,95652.77643807778,367626.3000830567,-63.23736999169434,308016.8776371303,59609.42244592635
2015-04-17,18.37862204838518,79980.083840588,38.029366702500866,79145.95479424701,10.31943459394852,112895.54320691027,51.12218737638776,98761.07760816679,370782.6594499121,-62.92173405500879,309704.64135021047,61078.018099701614
2015-04-20,18.474139985995077,81607.66417001942,38.23025269940042,80298.81903639752,10.358933480267545,110657.75306293601,51.33998859868695,99459.69181451785,372023.9280838708,-62.79760719161291,311392.4050632906,60631.52302058018
2015-04-21,18.56925784724058,82372.85606252144,38.43143657021051,80601.8691055648,10.397343809929845,114215.75751302224,51.55262220849614,102298.79128199811,379489.27396310656,-62.05107260368934,313080.16877637076,66409.1051867358
2015-04-22,18.66384625668365,83255.87311386174,38.63160210280553,81433.87045958299,10.43479537377551,117561.63946752076,51.759855021613774,105386.7915335672,387638.17457453266,-61.236182542546736,314767.9324894509,72870.24208508176
2015-04-23,18.758091141136322,83981.28380792649,38.83129681201078,82047.80931851875,10.472177391594702,118202.29370682513,51.963927341364055,107440.87079424829,391672.2576275187,-60.83277423724813,316455.69620253105,75216.56142498762
2015-04-24,18.851095639536393,85523.26962549584,39.03054266005492,82654.58759882585,10.509837743015868,117750.64559708834,52.1705602096545,106531.42835092705,392459.93117233703,-60.7540068827663,318143.4599156112,74316.47125672584
2015-04-27,18.944341428441604,85723.90347736873,39.23061707914187,82734.22990565191,10.546895452078278,120087.47896213587,52.370695964458825,110411.75571549508,398957.3680606516,-60.10426319393485,319831.22362869134,79126.14443196025
2015-04-28,19.03778898007083,85960.75781987622,39.430138975868495,83385.28108566761,10.58492572447174,117438.37487266978,52.5760794734221,108012.56580820367,394796.97958641726,-60.52030204135828,321518.9873417715,73277.99224464578
2015-04-29,19.131801198345826,85866.39168001586,39.63040995325765,83495.3330801781,10.622526773908005,119200.89664394416,52.78150549938761,108412.15138748162,396974.7727916197,-60.30252272083803,323206.75105485163,73768.02173676807
2015-04-30,19.227387295252445,84874.4943680681,39.832730213670814,83071.55757690413,10.660305480412317,119062.28683435507,52.9887717732199,107871.53711256153,394879.87589188886,-60.51201241081111,324894.5147679318,69985.36112395709
2015-05-04,19.321515702840692,86610.81686309724,40.03227758926434,84647.85024878335,10.697371490714074,121773.52836454366,53.19019991165308,111419.99573727559,404452.1912136998,-59.55478087863002,326582.2784810119,77869.9127326879
2015-05-05,19.417207151133365,85618.04169483224,40.2342153799654,84067.78209617347,10.735959989939,117390.9588351893,53.40399730107993,105395.73123393254,392472.51386012754,-60.75274861398725,328270.04219409206,64202.471666035475
2015-05-06,19.513546195204384,85464.4539484464,40.43705697700349,84115.14012178248,10.775387531060584,115314.74923340043,53.6235947955225,103033.91403728756,387928.2573409169,-61.207174265908314,329957.8059071722,57970.45143374469
2015-05-07,19.609408095442497,86311.7863725324,40.63913596563857,84854.51589625335,10.815843241988995,112806.00026097264,53.85043345161208,100166.79815517944,384139.1006849378,-61.58608993150623,331645.56962025235,52493.531064685434
2015-05-08,19.70404233170497,87853.42641803347,40.838531508759324,86418.42051382345,10.855249610115617,116231.82533284026,54.07217553643717,102890.99589471956,393394.66815941676,-60.66053318405833,333333.3333333325,60061.33482608426
2015-05-11,19.799103187118664,87881.09407738103,41.03894707905594,86400.52966011658,10.893439493653657,120356.16624563243,54.28588209634401,107181.71446714083,401819.5044502709,-59.81804955497291,335021.09704641264,66798.40740385826
2015-05-12,19.894550901276336,87946.8444989,41.2399555515179,86567.62033010955,10.940693339251943,97692.07659258202,54.49582316692471,109526.05962373585,381732.6010453274,-61.82673989546726,336708.8607594928,45023.74028583459
2015-05-13,19.98987117767265,88486.36533152017,41.441025341173834,86963.16204855144,10.978271483190154,123267.984390993,54.70821483931595,108684.27511025881,407401.78688132344,-59.259821311867654,338396.62447257293,69005.1624087505
2015-05-14,20.083739291105083,90277.21224761006,41.639950855691644,88322.503826409,11.015761181255437,123980.73973085276,54.92000603669907,109414.36005861132,411994.8158634831,-58.80051841365168,340084.3881856531,71910.42767783004
2015-05-15,20.17762306909954,90684.09037141177,41.83872363044506,88812.31299489207,11.05390932057441,122262.75889205212,55.13636678264207,107525.46484487879,409284.62710323476,-59.07153728967652,341772.1518987332,67512.47520450153
2015-05-18,20.27111865624524,91482.54889890482,42.03689239709274,89504.94923930723,11.09186822460231,123294.21238025863,55.353842107730756,107396.32881442968,411678.0393329004,-58.83219606670996,343459.91561181337,68218.123721087
2015-05-19,20.36480585441518,91717.387797898,42.2351887425612,89869.30496170811,11.137976494575618,101924.62531974599,55.564996286559065,111033.30392307989,394544.622002432,-60.5455377997568,345147.6793248935,49396.94267753849
2015-05-20,20.458460205193578,92171.49676666562,42.43366977785867,90207.62104117392,11.183776464863346,103032.6656000819,55.77449328498024,112333.54963465231,397745.33304257377,-60.225466695742625,346835.44303797366,50909.89000460011
2015-05-21,20.551614792431458,93087.9270692605,42.63168787170688,90840.456065066,11.228420298789374,106122.83191733905,55.97915050369797,115411.979481042,405463.19453270757,-59.45368054672924,348523.2067510538,56939.98778165376
2015-05-22,20.64481691334329,93462.39256316386,42.83014930583454,91059.46974274164,11.263304307958872,136235.74778908887,56.177665342840115,119404.95917198909,440162.5692669834,-55.98374307330165,350210.97046413395,89951.59880284948
2015-05-26,20.73914839226438,92765.3803825399,43.03067251563456,90545.1390062912,11.304566453956378,115598.91391885438,56.366452199694876,125979.70833703488,424889.14164472034,-57.511085835527965,351898.7341772141,72990.40746750624
2015-05-27,20.83196303237729,94703.35508359193,43.22937508507292,91796.7125613269,11.345310191942296,117491.69198844866,56.55351984314654,127559.44437671277,431551.20401008026,-56.84487959899198,353586.49789029424,77964.70611978602
2015-05-28,20.92499048896233,94908.64563069664,43.428329682415594,92102.3690035893,11.37974914836684,139422.97960341827,56.75342767759856,119788.171496299,446222.1657340032,-55.37778342659968,355274.2616033744,90947.9041306288
2015-05-29,21.018583552406024,94757.02930013445,43.628549361629226,91942.36395254324,11.422574790944942,112541.26080502878,56.95366620754235,120012.28132637046,419252.9353840769,-58.07470646159231,356962.0253164545,62290.910067622375
2015-06-01,21.111895121599513,95464.82501731327,43.82835754362813,92553.65661958323,11.454796295798321,150000.67204144198,57.142557338493404,127643.81030348806,465662.96398182656,-53.43370360181734,358649.7890295347,107013.17495229188
2015-06-02,21.20547489743701,95613.15660949079,44.02836745486145,92882.24828242097,11.494117429325309,123339.23625181532,57.32695756479991,131174.4034933196,443009.04463704675,-55.69909553629533,360337.5527426148,82671.49189443194
2015-06-03,21.29882755460628,96267.71579901366,44.22795446694071,93500.99472332066,11.52530978954771,155903.55704179924,57.51249146972072,130794.82183170166,476467.08939583524,-52.353291060416474,362025.31645569496,114441.77294014028
2015-06-04,21.392863241569152,95990.41455469507,44.42927752145614,93116.66090548561,11.556424059669924,156716.78223742443,57.695423232547114,133077.27460526975,478901.13230287493,-52.10988676971251,363713.0801687751,115188.05213409982
2015-06-05,21.487105597554056,96201.85305130295,44.630890128557084,93404.86927453641,11.58703366998623,159722.5084569555,57.87365706907715,137006.89533209734,486336.1261148922,-51.36638738851078,365400.84388185525,120935.28223303694
2015-06-08,21.582319407426034,95642.25921884643,44.83381658498668,93222.05946232182,11.61735856757291,161644.04328279514,58.048087029372255,140416.6101054841,490924.9720694475,-50.90750279305525,367088.6075949354,123836.36447451211
2015-06-09,21.677617082988927,95980.0312090759,45.03665818202477,93683.00011922768,11.647844527492714,161211.99218276292,58.21930615657298,143471.75157681535,494346.77508788183,-50.565322491211816,368776.37130801554,125570.40377986629
2015-06-10,21.771685680623193,97656.02440255163,45.2370861404404,95233.11153401302,11.685753401232205,130067.10965707492,58.39156415134885,143028.4313550558,465984.6769486953,-53.40153230513047,370464.1350210957,95520.54192759964
2015-06-11,21.865691189866553,98143.50363268741,45.43716623431911,95820.62726585178,11.715541959572654,165945.14555262565,58.56339425285481,143806.54330717982,503715.8197583447,-49.62841802416553,372151.89873417583,131563.92102416884
2015-06-12,21.960428688619157,97807.13854691436,45.63865560528132,95572.36999216562,11.752366259356569,134661.19812028462,58.73194659787002,147025.02100683044,475065.7276661951,-52.49342723338049,373839.662447256,101226.0652189391
2015-06-15,22.055612210024066,97770.76275496518,45.84108070092267,95552.5207117566,11.78180879150855,168845.10179110902,58.90176597260657,146350.00187571344,508518.3871335442,-49.148161286645575,375527.4261603361,132990.96097320807
2015-06-16,22.150304850684172,98699.5412210479,46.04236054312367,96518.14178147443,11.820101542299472,130243.57127632026,59.07847222796662,141068.15495496654,466529.4092338091,-53.3470590766191,377215.18987341627,89314.21936039283
2015-06-17,22.24472033925519,99411.20986725746,46.24324271068879,97131.15400967417,11.850191627531233,166170.3786143032,59.251348958725465,144615.0044089571,507327.7469001919,-49.26722530998081,378902.9535864964,128424.79331369547
2015-06-18,22.337826006737053,101231.67897005964,46.44215510636893,98514.95664429736,11.889210663373667,128566.59513473709,59.428752186440484,141347.0498054178,469660.28055451193,-53.03397194454881,380590.71729957656,89069.56325493538
2015-06-19,22.431311863487284,101241.92983845454,46.64212805895302,98414.42332762075,11.922310715483741,151978.94050698608,59.61947851897023,131895.25418754865,483530.54786061007,-51.646945213939,382278.4810126567,101252.06684795336
2015-06-23,22.524071816030062,102456.15171152791,46.84076328066897,99499.14707365038,11.954798823577265,155263.5474611509,59.80670306878304,134784.11797408096,492002.96422041015,-50.79970357795898,383966.24472573685,108036.7194946733
2015-06-24,22.61732667152295,102334.35846669605,47.04086994611999,99189.44122605765,11.986461855359547,159731.3509552842,59.98720973820618,140222.2922962124,501477.4429442503,-49.85225570557497,385654.008438817,115823.43450543331
2015-06-25,22.710800312515754,102516.77439585542,47.241573418257815,99316.43498099853,12.01940108009194,153964.68162763212,60.17454751384385,135531.15141779475,491329.0424222808,-50.86709575777192,387341.77215189714,103987.27027038368
2015-06-26,22.804893667187052,102263.52367440469,47.442355211286,99699.63458966116,12.05506952408507,142605.80658725006,60.37575288763303,126611.93256748175,471180.8974187977,-52.881910258120236,389029.5358649773,82151.36155382043
2015-06-29,22.901230069176293,100304.41322682107,47.64741583914026,98041.22360887381,12.101377425656032,110263.39460670452,60.582182721150005,123829.49682456884,432438.52826696826,-56.75614717330318,390717.2995780574,41721.228688910836
2015-06-30,22.99719640592475,101113.1478797458,47.85193276082667,98723.80613853346,12.1361644840702,147202.57306840847,60.77922351447727,130151.94242867592,477191.4695153637,-52.28085304846364,392405.0632911376,84786.40622422611
2015-07-01,23.092459223644905,102281.81271612013,48.05504091620106,99830.49934583432,12.172520868591072,141270.50371939872,60.98793601202198,123295.47409432968,466678.28987568285,-53.332171012431715,394092.8270042177,72585.46287146513
2015-07-02,23.187632649681877,102799.82188295729,48.25821165278258,100221.69021008059,12.2105956850953,135316.47821670075,61.21009866399503,116252.86977993153,454590.86008967017,-54.54091399103298,395780.59071729786,58810.269372372306
2015-07-06,23.283123344451248,102880.20943518098,48.462170027015574,100256.59933835211,12.25023453851435,130399.214075706,61.44378588638755,110941.65863198646,444477.68148122553,-55.55223185187745,397468.354430378,47009.327050847525
2015-07-07,23.37838981695061,103544.2925724908,48.664895631891454,101288.19815166906,12.291715001456891,125031.81666341957,61.681556002890396,109458.55341198483,439322.8607995643,-56.06771392004357,399156.11814345815,40166.74265610613
2015-07-08,23.475352511120274,102154.87631435267,48.87105434610035,100023.41213398681,12.347486571457372,93415.15660609218,61.935673173974,102839.1561287221,398432.6011831538,-60.156739881684615,400843.8818565383,-2411.280673384492
2015-07-09,23.572305185871993,102587.37427370805,49.07674774018398,100671.6262825075,12.399473620713994,100637.47576359237,62.17038173319684,111765.11272647147,415661.58904627943,-58.43384109537206,402531.64556961844,13129.943476660992
2015-07-10,23.667763696916225,104615.0633936192,49.279934122121524,102335.70257167229,12.448451093525374,107243.40617072111,62.3884054048244,120740.19987502963,434934.3720110422,-56.506562798895786,404219.4092826986,30714.962728343613
2015-07-13,23.761643711267308,106795.99991602021,49.48089664290872,103890.09542356996,12.495111625825182,112990.54550777945,62.59891618708973,125471.22062084332,449147.8614682129,-55.08521385317871,405907.17299577873,43240.68847243418
2015-07-14,23.854921860172862,107907.028511917,49.680968213139955,104774.67548727298,12.542508257302977,111657.67295931859,62.81776225368086,121114.28516869152,445453.6621272001,-55.454633787279995,407594.9367088589,37858.72541834123
2015-07-15,23.94809928886871,108445.61162158732,49.881186941346584,105119.60848898413,12.59251144850664,106259.13750570461,63.04867692159525,115206.2686479449,435030.626264221,-56.49693737357791,409282.700421939,25747.925842281955
2015-07-16,24.039927388987895,110461.06001201132,50.079813739246674,106384.04948438704,12.641448192768241,108996.71536424055,63.276349257541,117268.88746653947,443110.7123271784,-55.68892876728215,410970.46413501917,32140.248192159226
2015-07-17,24.13044157283695,112486.46879242516,50.278221062340066,106923.6706390341,12.688522791715725,113730.27502761804,63.49513096142333,122456.28415482359,455596.69861390087,-54.440330138609916,412658.2278480993,42938.470765801554
2015-07-20,24.220606052549414,113344.68998952284,50.476475484907496,107428.07472382192,12.735763463821804,113752.40060272111,63.71494957539903,122300.58447868518,456825.74979475106,-54.3174250205249,414345.99156117946,42479.7582335716
2015-07-21,24.310872185423072,113638.98785083725,50.67557842234527,107392.19056890353,12.782663559110135,115000.38314925466,63.93266664520742,123903.04873567814,459934.6103046736,-54.00653896953265,416033.7552742596,43900.85503041401
2015-07-22,24.402137381882646,112816.94334866607,50.87515789767116,107557.71010108435,12.819514520493309,146782.54389363196,64.15012845303706,124470.43008729935,491627.6274306817,-50.837237256931836,417721.51898733975,73906.10844334197
2015-07-23,24.493807272169345,112740.83284013793,51.07587666078106,107369.14913458233,12.85551062420305,150690.36721031452,64.3621664756062,128076.23811588628,498876.58730092103,-50.11234126990789,419409.2827004199,79467.30460050114
2015-07-24,24.58639157351427,112049.28624660449,51.27876702602693,106641.88283798481,12.892170441092912,148384.1116739162,64.5775771680326,126492.89851300904,493568.1792715145,-50.643182072848546,421097.04641350004,72471.13285801449
2015-07-27,24.679760137286817,111530.05338259896,51.482835892073,106447.96527350305,12.93209502116568,136672.19962643844,64.81301699983474,116153.94195436855,470804.160236909,-52.91958397630909,422784.8101265802,48019.350110328814
